#Day 1
3,05:30,14.5,82.7,6.4,20.8,62.2,7.8,0.13
3,05:45,14.4,80.9,7.5,20.8,60.7,6.6,0.10
3,06:00,15.0,82.1,6.2,20.9,62.2,4.7,0.34
3,06:15,15.7,79.1,5.2,20.9,60.2,4.3,0.41
3,06:30,15.5,79.0,4.8,21.0,59.2,4.5,0.53
3,06:45,16.0,78.9,4.1,21.1,59.9,2.3,0.61
3,07:00,16.3,76.6,6.0,21.1,58.0,7.0,0.54
3,07:15,16.8,74.8,6.6,21.1,56.6,6.8,0.48
3,07:30,17.1,75.7,4.5,21.1,57.0,44.7,0.43
3,07:45,18.0,74.4,5.1,21.1,56.3,6.2,0.33
3,08:00,18.4,71.6,4.1,21.3,56.7,6.2,0.30
3,08:15,18.8,71.1,4.1,21.3,56.9,3.8,0.25
3,08:30,18.9,69.1,6.1,21.3,55.4,6.7,0.22
3,08:45,19.8,68.3,6.3,21.4,54.3,3.1,0.19
3,09:00,19.8,68.4,5.7,21.5,53.9,3.9,0.17
3,09:15,20.5,66.8,4.7,21.5,53.8,2.7,0.18
3,09:30,21.1,66.0,6.8,21.6,53.0,7.4,0.17
3,09:45,21.5,63.1,5.5,21.6,49.5,4.5,0.18
3,10:00,21.9,60.9,6.5,21.6,49.7,6.1,0.16
3,10:15,22.3,61.1,3.9,21.6,49.2,2.5,0.17
3,10:30,22.9,59.2,7.0,21.7,49.7,6.8,0.20
3,10:45,22.9,57.5,5.1,21.7,48.0,2.3,0.17
3,11:00,23.5,57.1,5.1,21.8,46.8,4.3,0.19
3,11:15,23.9,56.0,7.1,21.9,47.4,6.0,0.19
3,11:30,24.5,55.0,7.0,22.0,44.5,5.6,0.16
3,11:45,24.6,55.0,4.3,22.1,45.8,2.6,0.17
3,12:00,25.0,52.0,5.9,22.2,44.4,4.8,0.19
3,12:15,25.5,50.9,6.7,22.3,43.0,5.8,0.21
3,12:30,25.8,50.7,3.5,22.3,42.0,2.3,0.18
3,12:45,25.9,52.1,6.4,22.4,44.5,7.8,0.18
3,13:00,25.9,50.3,4.0,22.6,42.4,21.8,0.19
3,13:15,26.3,48.4,5.6,22.7,40.7,4.3,0.16
3,13:30,26.3,48.6,3.6,22.8,40.9,2.4,0.17
3,13:45,26.4,46.9,3.8,22.9,40.5,2.8,0.17
3,14:00,26.5,46.7,5.1,23.0,41.7,7.3,0.17
3,14:15,26.7,48.2,7.4,23.0,42.7,4.0,0.15
3,14:30,27.0,48.1,5.4,23.0,40.7,4.8,0.19
3,14:45,26.8,46.1,4.9,22.9,41.6,6.0,0.21
3,15:00,26.9,48.4,7.3,23.0,42.6,6.9,0.23
3,15:15,26.7,46.9,7.0,22.9,40.6,2.6,0.22
3,15:30,26.9,47.5,5.5,23.1,40.4,4.4,0.29
3,15:45,27.1,46.3,4.5,23.2,39.9,7.9,0.32
3,16:00,26.6,48.8,6.0,23.2,41.8,4.0,0.39
3,16:15,26.5,49.4,5.4,23.2,41.4,6.0,0.42
3,16:30,26.7,48.4,4.5,23.2,40.6,2.6,0.48
3,16:45,26.4,49.3,7.4,23.2,43.1,2.6,0.55
3,17:00,25.9,51.4,3.7,23.2,44.8,3.6,0.60
3,17:15,26.0,50.6,5.5,23.1,43.4,7.2,0.64
3,17:30,25.6,52.2,3.7,23.1,43.2,2.0,0.75
3,17:45,25.5,52.5,7.3,23.0,44.3,3.4,0.71
3,18:00,24.9,53.7,6.7,23.1,45.0,5.6,0.68
3,18:15,24.7,55.3,6.3,23.0,44.9,6.4,0.61
3,18:30,24.2,55.5,6.8,22.9,46.5,3.2,0.56
3,18:45,23.9,55.2,4.0,22.9,46.8,4.6,0.50
3,19:00,23.3,56.5,6.6,22.8,48.1,2.3,0.44
3,19:15,23.0,57.4,4.7,22.8,46.1,7.2,0.35
3,19:30,23.0,58.3,5.9,22.7,48.5,2.3,0.32
3,19:45,22.5,61.3,5.4,22.8,50.6,2.7,0.23
3,20:00,21.8,61.5,6.7,22.8,51.1,27.5,0.20
3,20:15,21.4,64.4,5.3,22.8,50.5,4.9,0.20
3,20:30,20.9,65.1,4.3,22.6,53.2,4.2,0.16
3,20:45,20.7,66.9,4.0,22.6,51.8,7.4,0.20
3,21:00,20.0,68.2,7.0,22.5,52.5,7.4,0.20
3,21:15,19.8,70.1,6.6,22.5,54.6,2.5,0.16
3,21:30,18.9,69.0,7.5,22.4,54.6,7.7,0.20
3,21:45,18.5,70.0,3.9,22.3,54.6,5.0,0.15
3,22:00,18.2,71.8,6.8,22.3,54.6,7.8,0.18
3,22:15,18.0,74.5,5.0,22.2,56.5,3.6,0.17
3,22:30,17.5,74.0,4.5,22.2,58.8,7.2,0.16
3,22:45,16.8,76.4,5.2,22.2,59.9,7.1,0.19
3,23:00,16.2,76.5,7.0,22.0,58.6,5.0,0.21
3,23:15,16.1,77.3,4.6,21.9,59.9,2.1,0.17
3,23:30,15.8,80.7,5.6,21.9,60.4,7.9,0.17
3,23:45,15.3,79.5,5.8,21.9,60.9,3.9,0.16
4,00:00,15.0,82.5,4.6,19.9,62.9,5.3,0.21
4,00:15,14.9,80.8,8.3,19.7,61.7,8.1,0.23
4,00:30,14.6,83.3,7.2,19.6,64.9,8.3,0.20
4,00:45,13.9,85.2,4.8,19.5,66.0,3.1,0.21
4,01:00,14.0,84.4,7.1,19.4,65.3,5.7,0.21
4,01:15,13.5,86.3,6.4,19.2,66.1,3.8,0.21
4,01:30,13.4,85.4,7.0,19.2,64.6,4.4,0.23
4,01:45,13.2,86.3,4.7,19.1,65.1,7.6,0.22
4,02:00,13.4,85.2,8.1,18.9,66.2,4.0,0.20
4,02:15,13.0,87.8,7.0,18.9,65.5,4.3,0.22
4,02:30,13.2,86.1,8.0,18.8,65.0,5.0,0.18
4,02:45,13.0,88.1,7.2,18.8,68.1,6.4,0.18
4,03:00,13.3,87.5,6.4,18.7,65.1,8.6,0.13
4,03:15,13.0,88.7,7.1,18.7,66.5,6.2,0.16
4,03:30,12.8,87.6,6.3,18.6,66.1,8.2,0.18
4,03:45,13.2,87.8,4.8,18.5,66.1,3.5,0.19
4,04:00,13.2,86.5,5.1,18.5,64.9,3.6,0.16
4,04:15,13.1,87.0,7.9,18.4,65.0,7.5,0.18
4,04:30,13.6,84.4,6.0,18.4,65.1,5.2,0.18
4,04:45,13.9,85.6,6.6,18.3,66.2,7.9,0.14
4,05:00,13.9,83.2,7.9,18.2,63.2,4.8,0.17
4,05:15,14.1,83.1,5.8,18.3,64.1,3.5,0.19
4,05:30,14.5,82.7,5.0,18.3,64.8,8.3,0.18
4,05:45,14.4,80.9,7.0,18.3,61.8,7.0,0.14
4,06:00,15.0,82.1,5.0,18.3,63.7,6.4,0.49
4,06:15,15.7,79.1,8.0,18.4,61.4,8.9,0.55
4,06:30,15.5,79.0,8.4,18.4,62.5,8.2,0.74
4,06:45,16.0,78.9,6.8,18.4,62.8,4.8,0.79
4,07:00,16.3,76.6,4.6,18.5,60.9,4.0,0.73
4,07:15,16.8,74.8,4.5,18.5,60.3,7.4,0.63
4,07:30,17.1,75.7,6.0,18.6,59.0,6.0,0.54
4,07:45,18.0,74.4,6.3,18.8,60.1,7.4,0.47
4,08:00,18.4,71.6,7.9,18.9,57.8,38.8,0.39
4,08:15,18.8,71.1,6.8,18.9,57.4,3.3,0.33
4,08:30,18.9,69.1,7.6,19.0,54.3,8.3,0.35
4,08:45,19.8,68.3,4.8,19.0,55.7,8.7,0.21
4,09:00,19.8,68.4,8.4,19.0,55.6,6.5,0.23
4,09:15,20.5,66.8,6.2,19.2,53.7,6.9,0.24
4,09:30,21.1,66.0,5.1,19.4,53.5,6.6,0.22
4,09:45,21.5,63.1,4.7,19.5,52.4,4.7,0.23
4,10:00,21.9,60.9,8.1,19.5,51.4,8.2,0.23
4,10:15,22.3,61.1,7.0,19.7,50.7,5.3,0.24
4,10:30,22.9,59.2,6.9,19.9,49.1,4.7,0.23
4,10:45,22.9,57.5,7.7,20.0,47.9,8.6,0.26
4,11:00,23.5,57.1,6.4,20.1,49.7,4.5,0.26
4,11:15,23.9,56.0,5.3,20.1,48.4,3.7,0.25
4,11:30,24.5,55.0,4.7,20.3,48.3,8.4,0.22
4,11:45,24.6,55.0,6.8,20.4,47.6,8.6,0.21
4,12:00,25.0,52.0,7.1,20.5,46.6,9.0,0.26
4,12:15,25.5,50.9,5.1,20.7,43.1,3.3,0.21
4,12:30,25.8,50.7,5.8,20.8,43.2,6.9,0.25
4,12:45,25.9,52.1,7.8,20.9,44.4,6.9,0.26
4,13:00,25.9,50.3,7.0,21.1,44.8,8.0,0.25
4,13:15,26.3,48.4,5.0,21.2,44.0,6.2,0.24
4,13:30,26.3,48.6,7.6,21.3,43.8,3.3,0.25
4,13:45,26.4,46.9,7.1,21.3,42.1,8.9,0.23
4,14:00,26.5,46.7,8.1,21.3,41.2,3.7,0.26
4,14:15,26.7,48.2,7.0,21.4,41.8,7.7,0.26
4,14:30,27.0,48.1,4.7,21.4,42.6,5.2,0.24
4,14:45,26.8,46.1,7.1,21.5,41.2,5.5,0.26
4,15:00,26.9,48.4,4.9,21.5,41.8,3.4,0.30
4,15:15,26.7,46.9,7.7,21.6,41.1,7.9,0.29
4,15:30,26.9,47.5,8.2,21.6,43.9,8.3,0.40
4,15:45,27.1,46.3,5.3,21.6,40.4,8.8,0.40
4,16:00,26.6,48.8,7.4,21.7,43.9,8.7,0.47
4,16:15,26.5,49.4,7.6,21.7,44.3,3.7,0.55
4,16:30,26.7,48.4,4.9,21.8,43.7,6.4,0.66
4,16:45,26.4,49.3,6.3,21.9,43.4,7.9,0.71
4,17:00,25.9,51.4,6.7,21.8,45.7,8.3,0.79
4,17:15,26.0,50.6,7.7,21.8,45.6,4.3,0.87
4,17:30,25.6,52.2,8.2,21.7,46.3,7.7,0.98
4,17:45,25.5,52.5,5.2,21.8,46.3,7.6,0.98
4,18:00,24.9,53.7,7.7,21.7,46.5,8.2,0.87
4,18:15,24.7,55.3,7.9,21.5,46.3,7.4,0.82
4,18:30,24.2,55.5,5.7,21.5,47.5,3.9,0.71
4,18:45,23.9,55.2,7.9,21.4,47.9,3.1,0.62
4,19:00,23.3,56.5,7.2,21.3,46.6,8.4,0.58
4,19:15,23.0,57.4,5.3,21.3,48.0,8.6,0.46
4,19:30,23.0,58.3,7.5,21.2,48.2,5.0,0.41
4,19:45,22.5,61.3,5.1,21.2,49.9,8.3,0.32
4,20:00,21.8,61.5,5.4,21.1,51.4,4.4,0.24
4,20:15,21.4,64.4,7.8,21.0,52.7,3.4,0.30
4,20:30,20.9,65.1,4.9,20.9,54.5,4.0,0.29
4,20:45,20.7,66.9,7.9,20.8,52.9,5.2,0.31
4,21:00,20.0,68.2,6.1,20.8,53.6,25.3,0.34
4,21:15,19.8,70.1,6.6,20.7,56.0,8.9,0.32
4,21:30,18.9,69.0,6.6,20.6,56.7,8.8,0.33
4,21:45,18.5,70.0,6.4,20.5,56.4,5.0,0.31
4,22:00,18.2,71.8,5.0,20.5,57.1,7.3,0.33
4,22:15,18.0,74.5,5.2,20.4,57.4,6.7,0.30
4,22:30,17.5,74.0,6.6,20.3,58.6,7.0,0.31
4,22:45,16.8,76.4,8.2,20.1,59.8,8.8,0.30
4,23:00,16.2,76.5,5.0,20.0,59.8,3.6,0.28
4,23:15,16.1,77.3,6.8,19.7,59.0,5.7,0.33
4,23:30,15.8,80.7,5.9,19.6,61.1,3.5,0.28
4,23:45,15.3,79.5,6.6,19.4,61.8,6.9,0.30
5,00:00,15.0,82.5,8.1,23.8,71.2,13.7,0.09
5,00:15,14.9,80.8,7.2,23.6,72.7,17.7,0.10
5,00:30,14.6,83.3,9.8,23.3,73.0,14.9,0.10
5,00:45,13.9,85.2,7.5,23.0,73.8,16.6,0.08
5,01:00,14.0,84.4,8.0,22.8,74.8,12.4,0.08
5,01:15,13.5,86.3,10.0,22.6,74.7,14.3,0.08
5,01:30,13.4,85.4,7.1,22.4,73.4,13.7,0.10
5,01:45,13.2,86.3,8.2,22.2,74.5,16.7,0.12
5,02:00,13.4,85.2,9.8,22.1,75.5,13.4,0.10
5,02:15,13.0,87.8,8.7,21.8,76.9,14.0,0.08
5,02:30,13.2,86.1,9.9,21.8,74.6,16.9,0.09
5,02:45,13.0,88.1,9.0,21.6,74.5,15.6,0.11
5,03:00,13.3,87.5,9.2,21.5,76.5,15.6,0.09
5,03:15,13.0,88.7,6.3,21.3,76.0,15.1,0.10
5,03:30,12.8,87.6,7.0,21.2,75.5,17.2,0.08
5,03:45,13.2,87.8,9.8,21.2,74.4,12.4,0.11
5,04:00,13.2,86.5,6.8,21.1,75.2,15.1,0.10
5,04:15,13.1,87.0,6.7,21.1,74.3,16.5,0.11
5,04:30,13.6,84.4,6.9,21.1,74.4,17.5,0.12
5,04:45,13.9,85.6,8.5,21.1,75.7,16.4,0.08
5,05:00,13.9,83.2,8.6,21.0,73.9,15.1,0.08
5,05:15,14.1,83.1,6.5,21.0,73.0,16.6,0.10
5,05:30,14.5,82.7,8.0,21.0,73.1,13.2,0.10
5,05:45,14.4,80.9,8.4,21.0,72.1,12.1,0.10
5,06:00,15.0,82.1,8.4,21.0,71.8,16.5,0.28
5,06:15,15.7,79.1,6.2,21.0,71.4,15.7,0.30
5,06:30,15.5,79.0,6.1,21.1,71.5,14.7,0.40
